"BehaviorSpace results (NetLogo 6.2.2)"
"b-cell.nlogo"
"experiment"
"10/18/2022 16:03:23:993 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
,"52.64645628790402","0","1092.6273398995024","19","12","11","15","82","52.734538993829","0","1538.8129960996657","14","13","27","24","93","53.801859849128945","0","1449.1326342351854","14","9","22","23","102","54.68256873145135","1","1134.9707698079403","51","28","38","16","143","54.53224178673122","0","2195.017909635875","12","10","13","40","89","54.629097928796064","0","792.6916286038565","28","2","14","10","66","54.47874999328275","0","457.39437585999156","52","0","23","1","88","54.483879379803234","0","1029.6066654251483","58","5","28","15","115","53.75187354510202","0","927.8615834505488","37","17","7","11","80","53.246822682271315","0","1564.2128952296196","29","14","17","27","101"
,"52.64645628790402","0","1091.3646059095545","19","12","11","15","82","52.734538993829","0","1533.431696489707","14","13","27","24","93","53.801859849128945","0","1448.2193708116738","15","9","22","22","102","54.68256873145135","1","1133.9736928271548","51","28","38","16","143","54.53224178673122","0","2196.9161186722763","12","9","13","40","88","54.629097928796064","0","798.9224657434706","28","2","14","10","66","54.47874999328275","0","457.5549382739939","52","0","23","1","88","54.483879379803234","0","1033.7459988826322","58","5","28","15","115","53.75187354510202","0","925.0754251054914","37","17","7","11","80","53.246822682271315","0","1569.791605706644","29","14","17","27","101"
,"52.64645628790402","0","1090.2281453185965","20","12","11","15","83","52.734538993829","0","1528.588526840735","14","13","27","24","93","53.801859849128945","0","1442.897433730511","15","9","22","22","102","54.68256873145135","1","1133.0763235444333","51","28","38","16","143","54.53224178673122","0","2198.624506805056","12","9","13","40","88","54.629097928796064","0","804.5302191691237","28","2","14","10","66","54.47874999328275","0","457.6994444465943","53","0","23","1","89","54.483879379803234","0","1037.4713989943652","58","5","28","15","115","53.75187354510202","0","922.5678825949416","37","17","7","11","80","53.246822682271315","0","1574.8124451359959","29","14","17","27","101"
,"52.64645628790402","0","1089.2053307867448","20","12","11","15","83","52.734538993829","0","1524.2296741566586","14","13","27","24","93","53.801859849128945","0","1438.1076903574533","15","9","22","22","102","54.68256873145135","1","1132.2686911899955","51","28","38","16","143","54.53224178673122","0","2200.162056124547","12","9","13","39","87","54.629097928796064","0","810.4771972522113","28","2","14","10","66","54.47874999328275","0","457.82950000193523","53","0","23","1","89","54.483879379803234","0","1040.8242590949387","58","5","28","15","115","53.75187354510202","0","920.3110943354459","37","17","7","11","80","53.246822682271315","0","1580.2312006223979","29","14","17","27","101"
,"52.64645628790402","0","1088.284797708061","20","12","11","15","83","52.734538993829","0","1520.3067067409838","14","13","27","24","93","53.801859849128945","0","1433.7969213217127","15","9","22","22","102","54.68256873145135","1","1131.541822070994","51","28","38","16","143","54.53224178673122","0","2197.045850512103","12","9","13","39","87","54.629097928796064","0","815.829477526986","28","2","14","10","66","54.47874999328275","0","458.84655000174007","53","0","24","1","90","54.483879379803234","0","1043.841833185439","58","5","28","15","115","53.75187354510202","0","919.1799849019036","37","17","7","11","80","53.246822682271315","0","1585.1080805601525","29","14","17","27","101"
,"52.64645628790402","0","1088.3563179372595","20","12","11","15","83","52.734538993829","0","1516.7760360669006","14","13","27","24","93","53.801859849128945","0","1430.8172291895369","15","9","22","22","102","54.68256873145135","1","1130.8876398638924","51","28","38","16","143","54.53224178673122","0","2195.141265460879","12","9","13","39","87","54.629097928796064","0","819.7465297742943","28","2","14","10","66","54.47874999328275","0","459.76189500156556","53","0","24","1","90","54.483879379803234","0","1046.5576498668954","58","5","28","15","115","53.75187354510202","0","918.1619864117116","37","17","8","11","81","53.246822682271315","0","1589.4972725041416","29","14","17","27","101"
,"52.64645628790402","0","1088.4206861435332","20","12","11","15","83","52.734538993829","0","1513.5984324602027","14","13","27","24","93","53.801859849128945","0","1428.135506270584","15","9","22","22","102","54.68256873145135","1","1130.2988758774993","51","28","38","16","143","54.53224178673122","0","2197.0271389147965","12","8","13","40","86","54.629097928796064","0","823.2718767968615","28","2","14","10","66","54.47874999328275","0","459.6857055014098","53","0","24","1","90","54.483879379803234","0","1049.0018848802029","58","5","28","15","115","53.75187354510202","0","917.2457877705402","37","17","8","11","81","53.246822682271315","0","1593.4475452537204","29","14","17","27","101"
,"52.64645628790402","0","1088.4786175291777","20","12","11","15","83","52.734538993829","0","1510.7385892141785","14","13","27","24","93","53.801859849128945","0","1425.7219556435293","15","8","22","22","101","54.68256873145135","1","1129.7689882897544","51","28","38","16","143","54.53224178673122","0","2198.7244250233202","12","8","13","40","86","54.629097928796064","0","826.4446891171758","28","2","14","10","66","54.47874999328275","0","458.71713495127085","53","0","24","1","90","54.483879379803234","0","1051.2016963921835","58","5","28","15","115","53.75187354510202","0","915.5212089934863","37","17","8","11","81","53.246822682271315","0","1597.0027907283472","29","14","17","27","101"
,"52.64645628790402","0","1088.5307557762637","20","12","11","15","83","52.734538993829","0","1508.164730292766","14","13","27","24","93","53.801859849128945","0","1422.649760079183","15","8","22","22","100","54.68256873145135","1","1129.2920894607807","51","27","40","16","144","54.53224178673122","0","2204.751982520986","12","8","12","41","86","54.629097928796064","0","829.3002202054582","28","2","14","10","66","54.47874999328275","0","457.84542145614364","53","0","25","1","90","54.483879379803234","0","1053.1815267529685","58","5","28","15","115","53.75187354510202","0","913.9690880941367","38","17","8","11","82","53.246822682271315","0","1600.202511655518","29","14","17","27","101"
,"52.64645628790402","0","1088.5776801986328","20","12","11","15","83","52.734538993829","0","1505.848257263488","14","13","27","24","93","53.801859849128945","0","1419.884784071254","15","8","22","21","99","54.68256873145135","1","1128.8628805146998","51","27","40","16","144","54.53224178673122","0","2210.1767842688787","12","8","13","41","87","54.629097928796064","0","831.8701981849141","28","2","14","10","66","54.47874999328275","0","457.06087931052787","53","0","25","1","90","54.483879379803234","0","1054.9633740776699","58","5","28","15","115","53.75187354510202","0","912.5721792847253","38","17","8","11","82","53.246822682271315","0","1603.082260489962","29","14","17","27","101"
,"52.64645628790402","0","1088.619912178771","20","12","11","15","83","52.734538993829","0","1503.7634315371324","14","13","27","24","93","53.801859849128945","0","1412.8963056641269","15","8","22","21","99","54.68256873145135","1","1128.4765924632316","51","27","40","16","144","54.53224178673122","0","2215.0591058419964","12","8","13","41","87","54.629097928796064","0","834.1831783664222","28","2","14","10","66","54.47874999328275","0","456.35479137947596","53","0","25","1","90","54.483879379803234","0","1056.5670366698976","58","5","28","15","115","53.75187354510202","0","911.3149613562517","38","16","8","11","81","53.246822682271315","0","1605.6740344409595","29","14","17","27","101"
,"52.64645628790402","0","1088.6579209608892","20","12","11","15","82","52.734538993829","0","1501.8870883834352","14","13","27","24","93","53.801859849128945","0","1406.6066750977222","15","8","22","21","100","54.68256873145135","1","1128.1289332169117","51","27","40","16","144","54.53224178673122","0","2219.4531952577895","12","8","13","40","86","54.629097928796064","0","836.2648605297828","28","2","14","10","66","54.47874999328275","0","455.7193122415292","53","0","25","1","90","54.483879379803234","0","1058.0103330029115","58","5","28","15","115","53.75187354510202","0","910.1834652206265","38","15","8","11","80","53.246822682271315","0","1608.00663099687","29","14","17","27","101"
,"52.64645628790402","0","1088.6921288648055","20","12","11","15","82","52.734538993829","0","1499.2983795450798","14","13","27","24","93","53.801859849128945","0","1400.9460075879538","15","8","22","21","100","54.68256873145135","1","1127.8160398952155","51","27","40","16","144","54.53224178673122","0","2218.9078757320085","12","8","13","40","86","54.629097928796064","0","838.1383744768004","28","2","14","10","66","54.47874999328275","0","455.1473810173758","53","0","25","1","90","54.483879379803234","0","1059.3092997026245","58","5","28","15","115","53.75187354510202","0","913.6651186985611","38","14","9","11","80","53.246822682271315","0","1610.1059678971853","29","15","17","27","102"
,"52.64645628790402","0","1088.7229159783271","20","12","11","15","82","52.734538993829","0","1497.8685415905718","14","13","27","24","93","53.801859849128945","0","1395.8514068291547","15","8","22","21","100","54.68256873145135","1","1127.5344359056903","51","27","40","16","144","54.53224178673122","0","2218.4170881588125","12","8","13","39","85","54.629097928796064","0","839.824537029127","28","2","14","9","65","54.47874999328275","0","454.63264291563956","53","0","25","1","90","54.483879379803234","0","1060.4783697323571","59","5","28","15","116","53.75187354510202","0","912.2986068287023","38","14","9","11","80","53.246822682271315","0","1611.9953711074693","29","16","17","27","103"
,"52.64645628790402","0","1088.7506243804928","20","12","11","15","82","52.734538993829","0","1496.581687431523","14","13","27","23","92","53.801859849128945","0","1391.266266146243","15","8","22","21","101","54.68256873145135","1","1127.280992315124","51","26","40","16","143","54.53224178673122","0","2213.475379342934","12","8","13","39","85","54.629097928796064","0","836.8420833262105","28","2","14","9","65","54.47874999328275","0","454.1693786240729","53","0","25","1","90","54.483879379803234","0","1061.5305327591243","59","5","29","15","117","53.75187354510202","0","911.0687461458374","38","14","9","11","80","53.246822682271315","0","1613.6958339967186","29","16","17","27","103"
,"52.64645628790402","0","1088.7755619424424","20","12","11","15","82","52.734538993829","0","1490.9235186883566","14","13","27","23","92","53.801859849128945","0","1387.1396395316085","15","8","22","20","100","54.68256873145135","1","1127.0528930836085","51","26","40","16","143","54.53224178673122","0","2213.527841408639","12","7","14","40","86","54.629097928796064","0","834.1578749935894","28","2","15","9","66","54.47874999328275","0","453.7524407616656","53","0","25","1","90","54.483879379803234","0","1063.3774794832113","59","5","29","15","117","53.75187354510202","0","909.9618715312513","38","13","9","11","79","53.246822682271315","0","1615.2262505970543","29","17","17","27","104"
,"52.64645628790402","0","1087.898005748199","20","11","11","15","81","52.734538993829","0","1485.8311668195201","14","13","27","23","92","53.801859849128945","0","1378.9256755784443","15","8","22","20","100","54.68256873145135","1","1126.8476037752498","51","25","40","16","142","54.53224178673122","0","2213.5750572677803","12","7","14","39","85","54.629097928796064","0","831.7420874942273","28","2","15","9","66","54.47874999328275","0","453.37719668549903","53","0","25","1","90","54.483879379803234","0","1065.039731534894","59","5","29","15","117","53.75187354510202","0","908.9656843781324","38","13","9","11","79","53.246822682271315","0","1616.6036255373397","29","17","17","27","104"
,"52.64645628790402","0","1087.1082051733752","22","11","11","15","83","52.734538993829","0","1481.2480501375728","14","13","27","23","92","53.801859849128945","0","1371.5331080206067","15","8","22","20","100","54.68256873145135","1","1126.6628433977303","51","25","40","16","142","54.53224178673122","0","2209.1175515410073","12","7","14","39","85","54.629097928796064","0","829.5678787448074","28","2","15","9","66","54.47874999328275","0","453.0394770169496","53","0","25","1","90","54.483879379803234","0","1066.5357583813989","59","5","29","15","117","53.75187354510202","0","908.0691159403192","38","12","9","11","78","53.246822682271315","0","1616.9432629836035","29","18","17","27","105"
,"53.28716055757025","0","1086.3973846560402","22","11","11","15","83","53.69062756506064","0","1477.1232451238263","14","13","27","23","92","54.03366275520226","0","1364.8797972185464","15","8","22","20","100","55.03717013941318","1","1125.596559057952","51","25","40","16","142","53.052144409168314","0","2205.1057963868902","12","7","14","38","84","54.1138391826132","0","827.6110908703245","28","2","15","9","66","53.98933310059792","0","452.73552931525506","53","0","25","1","90","54.53459223224388","0","1067.88218254326","59","4","29","15","116","53.998990518757836","0","908.1622043462821","38","11","9","11","77","55.46553884080743","0","1617.2489366852492","29","18","17","27","105"
,"53.28716055757025","0","1085.757646190437","22","11","11","15","83","53.69062756506064","0","1473.4109206114315","14","13","27","23","92","54.03366275520226","0","1358.8918174966882","15","8","22","20","100","55.03717013941318","1","1124.636903152158","51","25","40","16","142","53.052144409168314","0","2196.9952167482083","12","7","14","38","84","54.1138391826132","0","825.8499817832914","28","2","15","9","66","53.98933310059792","0","452.46197638372803","53","0","25","1","90","54.53459223224388","0","1069.0939642889355","59","4","30","15","117","53.998990518757836","0","908.2459839116535","38","11","9","11","77","55.46553884080743","0","1617.524043016717","29","18","17","27","105"
,"53.28716055757025","0","1085.1818815713877","22","11","11","15","83","53.69062756506064","0","1470.9698285502975","14","13","27","23","92","54.03366275520226","0","1353.5026357470203","15","8","22","20","100","55.03717013941318","1","1123.7732128369412","51","25","40","16","142","53.052144409168314","0","2189.6956950733857","12","7","14","38","84","54.1138391826132","0","824.2649836049644","28","2","15","9","66","53.98933310059792","0","453.1157787453545","53","0","25","1","90","54.53459223224388","0","1070.1845678600396","59","4","30","15","117","53.998990518757836","0","908.3213855204922","38","11","9","11","77","55.46553884080743","0","1617.7716387150533","29","18","17","27","105"
,"53.28716055757025","0","1084.6636934142512","23","11","11","15","84","53.69062756506064","0","1468.772845695265","14","13","27","23","92","54.03366275520226","0","1349.5523721723216","15","8","22","20","100","55.03717013941318","1","1122.995891553244","51","24","41","16","142","53.052144409168314","0","2183.1261255660515","12","7","14","38","84","54.1138391826132","0","822.8384852444733","28","2","15","9","66","53.98933310059792","0","453.7042008708201","53","0","25","1","90","54.53459223224388","0","1071.1661110740383","59","4","30","15","117","53.998990518757836","0","908.3892469684417","38","11","9","11","77","55.46553884080743","0","1617.994474843542","29","17","17","27","104"
,"53.28716055757025","0","1084.1973240728305","23","11","11","14","83","53.69062756506064","0","1466.7955611257362","14","13","28","23","93","54.03366275520226","0","1345.9971349550856","15","7","22","20","99","55.03717013941318","1","1122.296302397919","51","23","41","16","141","53.052144409168314","0","2177.213513009438","12","7","14","38","84","54.1138391826132","0","821.5546367200229","28","2","15","9","66","53.98933310059792","0","454.23378078373963","53","0","25","1","90","54.53459223224388","0","1072.0494999666355","59","4","30","15","117","53.998990518757836","0","908.4503222715998","38","11","9","11","77","55.46553884080743","0","1619.0950273591886","29","17","17","27","104"
,"53.28716055757025","0","1079.2775916655432","23","11","11","13","81","53.69062756506064","0","1465.0160050131608","14","13","28","23","93","54.03366275520226","0","1341.897421459584","15","7","22","20","99","55.03717013941318","1","1121.6666721581291","51","23","41","16","141","53.052144409168314","0","2171.8921617084948","12","7","14","38","84","54.1138391826132","0","821.2991730480177","28","2","15","9","66","53.98933310059792","0","454.71040270536355","53","0","26","1","91","54.53459223224388","0","1072.8445499699694","59","4","30","15","117","53.998990518757836","0","908.5052900444392","38","11","9","11","77","55.46553884080743","0","1619.1855246232806","29","17","17","27","104"
,"53.28716055757025","0","1069.4498324989897","23","11","11","13","81","53.69062756506064","0","1463.4144045118487","14","13","28","22","92","54.03366275520226","0","1338.2076793136196","15","7","22","19","98","55.03717013941318","1","1121.1000049423183","51","23","41","16","141","53.052144409168314","0","2167.102945537658","12","7","14","38","84","54.1138391826132","0","821.0692557432205","28","2","15","9","66","53.98933310059792","0","455.13936243482664","53","0","26","1","91","54.53459223224388","0","1073.560094972978","59","4","30","15","117","53.998990518757836","0","908.5547610399884","38","11","9","11","77","55.46553884080743","0","1619.2669721609427","29","17","17","27","104"
,"53.28716055757025","0","1061.504849249098","23","11","11","13","81","53.69062756506064","0","1457.472964060651","14","13","28","21","91","54.03366275520226","0","1330.386911382264","15","7","22","19","98","55.03717013941318","1","1120.5900044480813","51","23","41","16","141","53.052144409168314","0","2162.7926509838894","12","7","14","38","84","54.1138391826132","0","820.8623301688953","28","2","15","9","66","53.98933310059792","0","454.62542619134484","53","0","26","1","91","54.53459223224388","0","1074.2040854756788","59","4","30","15","117","53.998990518757836","0","907.6992849359939","38","11","9","11","77","55.46553884080743","0","1619.3402749448478","29","17","17","27","104"
,"53.28716055757025","0","1054.3543643241808","23","11","11","13","81","53.69062756506064","0","1446.7256676546021","14","13","28","21","91","54.03366275520226","0","1323.3482202440312","16","7","22","19","99","55.03717013941318","1","1120.1310040032797","51","23","41","16","141","53.052144409168314","0","2158.913385885498","12","7","14","38","84","54.1138391826132","0","820.6760971520072","28","2","15","9","66","53.98933310059792","0","454.1628835722119","53","0","26","1","91","54.53459223224388","0","1074.7836769281137","59","4","30","15","117","53.998990518757836","0","906.9293564423954","38","11","9","11","77","55.46553884080743","0","1619.406247450361","29","17","17","27","104"
,"53.28716055757025","0","1047.9189278917722","23","11","11","13","81","53.69062756506064","0","1437.053100889134","14","13","28","21","91","54.03366275520226","0","1317.01339821963","16","7","22","19","99","55.03717013941318","1","1119.717903602952","51","23","41","16","141","53.052144409168314","0","2159.922047296951","12","7","14","39","85","54.1138391826132","0","820.5084874368068","28","2","15","8","65","53.98933310059792","0","453.74659521499063","53","0","26","1","91","54.53459223224388","0","1075.3053092352966","59","4","30","15","117","53.998990518757836","0","906.236420798158","38","11","9","11","77","55.46553884080743","0","1619.4656227053238","29","17","17","27","104"
,"53.28716055757025","0","1042.1270351025864","22","11","11","13","81","53.69062756506064","0","1428.3477908002208","14","13","28","21","91","54.03366275520226","0","1311.312058397665","16","7","22","19","99","55.03717013941318","1","1119.346113242657","51","23","41","16","141","53.052144409168314","0","2160.8298425672574","12","8","14","39","86","54.1138391826132","0","815.8576386931231","28","2","16","8","66","53.98933310059792","0","453.3719356934933","53","0","26","1","91","54.53459223224388","0","1080.2747783117718","59","4","30","16","118","53.998990518757836","0","905.6127787183401","38","11","9","10","76","55.46553884080743","0","1619.5190604347956","29","17","17","27","105"
,"53.28716055757025","0","1041.4143315923318","24","11","11","14","83","53.69062756506064","0","1420.5130117202064","14","13","28","21","91","54.03366275520226","0","1306.1808525578986","16","7","22","19","99","55.03717013941318","1","1119.0115019183954","51","23","41","16","141","53.052144409168314","0","2161.6468583105234","12","8","14","39","86","54.1138391826132","0","811.6718748238152","28","2","16","8","66","53.98933310059792","0","453.0347421241437","53","0","26","1","91","54.53459223224388","0","1084.74730048059","59","4","30","16","118","53.998990518757836","0","900.5515008465026","38","11","9","10","76","55.46553884080743","0","1628.567154391322","29","16","17","29","106"
,"53.28716055757025","0","1040.7728984330947","24","11","11","14","83","53.69062756506064","0","1413.4617105481832","14","13","28","20","90","54.03366275520226","0","1301.562767302111","16","7","22","19","99","55.03717013941318","1","1118.7103517265534","51","23","41","16","141","53.052144409168314","0","2162.3821724794648","12","7","14","39","85","54.1138391826132","0","807.9046873414285","28","2","17","8","67","53.98933310059792","0","452.7312679117279","53","0","26","1","91","54.53459223224388","0","1088.7725704325296","59","4","30","16","118","53.998990518757836","0","895.9963507618545","38","11","9","10","76","55.46553884080743","0","1636.7104389521833","29","16","17","29","106"
,"53.28716055757025","0","1040.1956085897893","24","11","11","14","83","53.69062756506064","0","1402.6155394933637","14","14","28","20","91","54.03366275520226","0","1297.4064905719001","17","7","22","19","100","55.03717013941318","1","1118.439316553897","51","23","41","16","141","53.052144409168314","0","2163.0439552315142","12","7","14","39","85","54.1138391826132","0","804.514218607287","28","2","17","8","67","53.98933310059792","0","452.4581411205538","53","0","26","1","91","54.53459223224388","0","1092.3953133892776","59","4","30","15","117","53.998990518757836","0","891.8967156856697","38","11","9","10","76","55.46553884080743","0","1644.0393950569721","29","16","17","29","106"
,"53.28716055757025","0","1039.6760477308098","24","11","11","14","83","53.69062756506064","0","1392.8539855440238","14","14","28","20","91","54.03366275520226","0","1293.66584151471","18","7","22","19","101","55.03717013941318","1","1118.1953848985015","51","22","41","16","140","53.052144409168314","0","2168.139559708373","12","7","14","40","86","54.1138391826132","0","801.4627967465605","28","2","17","8","67","53.98933310059792","0","452.21232700849794","53","0","26","1","91","54.53459223224388","0","1092.0557820503523","59","4","30","15","117","53.998990518757836","0","888.207044117104","38","11","9","10","76","55.46553884080743","0","1650.6354555512748","29","17","17","29","107"
,"53.28716055757025","0","1039.2084429577303","24","11","11","14","83","53.69062756506064","0","1384.068586989622","14","14","28","20","91","54.03366275520226","0","1290.2992573632357","18","6","22","19","100","55.03717013941318","1","1117.9758464086551","51","22","41","16","140","53.052144409168314","0","2171.825603737535","12","7","14","40","86","54.1138391826132","0","797.8165170719047","28","2","17","8","67","53.98933310059792","0","451.9910943076499","53","0","26","1","91","54.53459223224388","0","1091.7502038453156","59","4","30","15","117","53.998990518757836","0","884.886339705392","38","11","9","10","76","55.46553884080743","0","1656.5719099961511","29","17","17","29","107"
,"53.28716055757025","0","1038.7875986619563","25","11","11","14","84","53.69062756506064","0","1376.1617282906648","14","14","28","20","91","54.03366275520226","0","1287.2693316269176","18","6","22","19","100","55.03717013941318","1","1117.7782617677858","51","22","41","16","140","53.052144409168314","0","2175.14304336379","12","7","14","40","86","54.1138391826132","0","794.5348653647096","28","2","17","8","67","53.98933310059792","0","451.7919848768841","53","0","26","1","91","54.53459223224388","0","1090.5751834607847","59","4","30","15","117","53.998990518757836","0","881.8977057348535","38","11","9","10","76","55.46553884080743","0","1661.9147189965283","29","17","17","29","107"
,"53.28716055757025","0","1038.4088387957597","24","11","11","14","84","53.69062756506064","0","1369.0455554615983","14","13","28","20","90","54.03366275520226","0","1284.5423984642287","18","6","23","19","101","55.03717013941318","1","1117.6004355910145","51","21","41","16","139","53.052144409168314","0","2178.1287390273983","12","7","14","39","85","54.1138391826132","0","791.5813788282387","28","2","17","8","67","53.98933310059792","0","451.61278638919777","53","0","26","1","91","54.53459223224388","0","1089.5176651147049","59","4","30","15","117","53.998990518757836","0","879.2079351613662","38","11","9","10","76","55.46553884080743","0","1666.7232470968818","29","17","17","29","107"
,"53.28716055757025","0","1047.0679549161846","25","11","11","16","86","53.69062756506064","0","1362.6409999154314","14","13","28","20","90","54.03366275520226","0","1282.0881586178007","18","6","23","18","100","55.03717013941318","1","1117.4403920319091","51","21","41","16","139","53.052144409168314","0","2176.315865124674","12","7","14","39","85","54.1138391826132","0","788.9232409454138","28","2","17","8","67","53.98933310059792","0","451.4515077502764","53","0","26","1","91","54.53459223224388","0","1088.5658986032365","59","4","30","15","117","53.998990518757836","0","876.7871416452309","38","11","9","10","76","55.46553884080743","0","1671.0509223871873","29","17","17","29","107"
,"53.28716055757025","0","1054.8611594245651","25","11","11","16","86","53.69062756506064","0","1356.8768999238964","14","13","28","19","89","54.03366275520226","0","1275.379342756028","18","6","23","18","100","55.03717013941318","1","1117.2963528287216","51","21","41","16","139","53.052144409168314","0","2174.6842786122","12","7","14","39","85","54.1138391826132","0","786.5309168508742","28","2","17","8","67","53.98933310059792","0","451.30635697525025","53","0","26","1","91","54.53459223224388","0","1087.7093087429128","59","4","30","14","116","53.998990518757836","0","874.608427480703","38","11","9","10","76","55.46553884080743","0","1674.945830148471","29","17","17","29","107"
,"53.07200187142616","0","1061.8750434821113","25","11","11","16","86","54.29667501447326","0","1347.1892099314987","14","13","28","19","89","53.196042791279","0","1269.3414084804156","18","6","23","18","100","54.74579379293059","1","1117.1667175458474","51","21","41","16","139","52.971434490859735","0","2173.2158507509716","12","6","14","38","83","53.66772075072935","0","784.3778251657899","28","2","17","8","67","54.97198490632787","0","451.175721277723","53","0","26","1","91","54.60463490410369","0","1082.4383778686176","59","4","30","14","116","53.02414479084037","0","872.6475847326421","38","11","9","10","76","53.92503623155213","0","1678.4512471336204","29","17","17","29","107"
,"53.07200187142616","0","1068.1875391338945","26","11","11","16","87","54.29667501447326","0","1338.4702889383484","14","13","28","19","89","53.196042791279","0","1263.9072676323792","18","6","23","18","100","54.74579379293059","1","1117.0500457912592","51","21","41","16","139","52.971434490859735","0","2167.3942656758773","12","6","14","38","83","53.66772075072935","0","782.4400426492099","28","2","17","8","67","54.97198490632787","0","451.05814914995176","53","0","26","1","91","54.60463490410369","0","1077.6945400817622","59","4","30","14","116","53.02414479084037","0","870.882826259376","38","10","9","10","75","53.92503623155213","0","1681.6061224202645","29","17","17","29","107"
,"53.07200187142616","0","1073.8687852205067","26","11","11","16","88","54.29667501447326","0","1330.6232600445164","14","13","28","19","89","53.196042791279","0","1259.9165408691397","18","6","23","18","100","54.74579379293059","1","1116.9450412121369","51","21","41","15","138","52.971434490859735","0","2162.1548391082947","12","6","14","37","82","53.66772075072935","0","779.7960383842911","28","2","17","8","67","54.97198490632787","0","450.95233423495597","53","0","26","1","91","54.60463490410369","0","1074.3250860735823","59","4","31","14","117","53.02414479084037","0","869.2945436334351","38","10","9","10","75","53.92503623155213","0","1684.4455101782316","29","17","17","29","107"
,"53.07200187142616","0","1078.9819066984535","26","11","11","16","87","54.29667501447326","0","1323.5609340400738","14","13","29","19","90","53.196042791279","0","1256.3248867822283","18","6","23","18","100","54.74579379293059","1","1112.350537090924","51","21","41","15","138","52.971434490859735","0","2152.9393551974663","13","6","14","37","83","53.66772075072935","0","777.4164345458646","28","2","17","8","67","54.97198490632787","0","450.85710081146107","53","0","26","1","91","54.60463490410369","0","1071.292577466228","59","4","31","14","117","53.02414479084037","0","867.8650892700877","38","10","9","8","73","53.92503623155213","0","1687.0009591604132","29","17","17","29","107"
,"53.07200187142616","0","1083.5837160286098","26","10","11","16","86","54.29667501447326","0","1317.2048406360584","14","13","29","19","90","53.196042791279","0","1253.0923981039994","18","6","23","18","100","54.74579379293059","1","1108.2154833818297","51","21","41","15","138","52.971434490859735","0","2144.6454196777195","13","6","14","37","83","53.66772075072935","0","775.274791091275","28","2","17","8","67","54.97198490632787","0","450.7713907303134","53","0","26","1","91","54.60463490410369","0","1068.5633197196032","59","4","31","14","117","53.02414479084037","0","857.5785803430833","38","10","9","8","73","53.92503623155213","0","1689.3008632443714","29","18","17","28","106"
,"53.07200187142616","0","1087.725344425753","27","10","11","16","87","54.29667501447326","0","1311.4843565724514","14","13","30","19","91","53.196042791279","0","1250.1831582935956","18","6","23","18","100","54.74579379293059","1","1104.4939350436498","51","21","41","15","138","52.971434490859735","0","2137.18087770994","13","6","14","37","83","53.66772075072935","0","773.3473119821475","28","2","17","8","67","54.97198490632787","0","450.69425165728376","54","0","26","1","92","54.60463490410369","0","1066.106987747643","59","4","31","14","117","53.02414479084037","0","848.3207223087757","38","10","9","8","73","53.92503623155213","0","1686.8707769199434","29","19","17","28","107"
,"53.07200187142616","0","1091.452809983177","27","10","11","16","86","54.29667501447326","0","1306.3359209152102","14","13","30","19","91","53.196042791279","0","1247.5648424642363","18","6","23","18","99","54.74579379293059","1","1101.1445415392825","51","21","41","15","138","52.971434490859735","0","2130.462789938943","13","6","14","36","82","53.66772075072935","0","771.6125807839269","28","2","17","8","67","54.97198490632787","0","450.62482649155544","54","0","26","1","92","54.60463490410369","0","1062.9962889728738","59","4","31","14","117","53.02414479084037","0","839.9886500778964","38","10","9","8","73","53.92503623155213","0","1684.6836992279377","29","19","17","28","107"
,"53.07200187142616","0","1094.8075289848553","27","10","11","16","86","54.29667501447326","0","1301.7023288236906","14","12","30","19","90","53.196042791279","0","1245.2083582178163","18","6","23","18","99","54.74579379293059","1","1098.1300873853531","51","21","41","15","138","52.971434490859735","0","2119.916510945056","13","6","14","36","82","53.66772075072935","0","774.5513227055411","28","2","17","9","68","54.97198490632787","0","450.5623438423988","54","0","26","1","92","54.60463490410369","0","1060.1966600755861","59","4","31","14","117","53.02414479084037","0","832.4897850701028","38","10","9","8","73","53.92503623155213","0","1682.7153293051501","30","19","18","28","109"
,"53.07200187142616","0","1097.8267760863662","27","10","11","16","86","54.29667501447326","0","1297.5320959413168","14","12","30","19","90","53.196042791279","0","1243.0875223960259","18","6","23","18","99","54.74579379293059","1","1095.4170786468194","51","21","41","15","138","52.971434490859735","0","2110.42485985055","13","6","14","36","82","53.66772075072935","0","777.1961904349823","28","2","17","9","68","54.97198490632787","0","450.5061094581588","54","0","26","1","92","54.60463490410369","0","1057.6769940680283","59","4","31","14","117","53.02414479084037","0","825.7408065630942","38","10","9","8","73","53.92503623155213","0","1680.943796374635","30","19","18","28","109"
,"53.07200187142616","0","1100.544098477736","27","10","11","15","85","54.29667501447326","0","1293.7788863471842","15","12","30","19","91","53.196042791279","0","1241.1787701564347","18","6","23","18","99","54.74579379293059","1","1092.9753707821376","51","21","41","15","138","52.971434490859735","0","2101.8823738655005","13","6","14","36","82","53.66772075072935","0","779.5765713914845","28","2","17","9","68","54.97198490632787","0","450.4554985123418","54","0","27","1","93","54.60463490410369","0","1055.4092946612307","59","4","31","14","117","53.02414479084037","0","818.7667259067858","38","10","9","8","73","53.92503623155213","0","1679.3494167371698","30","19","18","28","109"
