"BehaviorSpace results (NetLogo 6.2.2)"
"b-cell.nlogo"
"experiment"
"10/18/2022 19:21:59:035 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
,"31.57310059983841","27","3185.3010221279606","1","0","0","66","75","25.918826011094513","42","4755.534256787837","4","0","6","101","118","30.086202389142606","39","3521.985633764519","3","0","0","74","84","25.56285705735433","41","5496.744107983378","0","0","12","118","141","27.3109909685783","71","3356.0776394554837","0","0","0","70","76","33.38620986770627","51","4513.9518452477505","0","0","13","95","116","28.473684417178042","57","3480.4075708728014","2","0","0","73","82","36.99916109936487","35","2935.190927209345","0","0","0","60","68","34.14913675170275","52","5060.551127830811","1","0","0","109","117","31.764068204713716","50","5040.321405777767","3","0","5","108","124"
,"31.57310059983841","27","3186.270919915152","1","0","0","66","75","25.918826011094513","42","4757.880831109036","3","0","6","101","118","30.086202389142606","39","3527.0870703880537","3","0","0","74","84","25.56285705735433","41","5501.469697185062","0","0","12","118","141","27.3109909685783","71","3357.0698755099343","0","0","0","70","76","33.38620986770627","51","4512.55666072298","0","0","13","95","116","28.473684417178042","57","3483.366813785523","2","0","0","73","82","36.99916109936487","35","2933.2718344884092","0","0","0","60","68","34.14913675170275","52","5068.396015047726","1","0","0","109","117","31.764068204713716","50","5044.789265200024","3","0","5","108","124"
,"31.57310059983841","27","3187.14382792363","1","0","0","66","75","25.918826011094513","42","4768.992747998129","3","0","6","103","119","30.086202389142606","39","3531.678363349264","3","0","0","74","84","25.56285705735433","41","5505.722727466541","0","0","12","118","141","27.3109909685783","71","3357.9628879589277","0","0","0","70","76","33.38620986770627","51","4511.300994650685","0","0","13","95","116","28.473684417178042","57","3486.0301324069706","2","0","0","73","82","36.99916109936487","35","2931.5446510395664","0","0","0","60","68","34.14913675170275","52","5075.456413542938","1","0","0","109","117","31.764068204713716","50","5049.710338680005","3","0","5","108","124"
,"31.57310059983841","27","3187.929445131272","1","0","0","65","74","25.918826011094513","42","4778.993473198324","3","0","6","103","119","30.086202389142606","39","3535.8105270143355","3","0","0","74","84","25.56285705735433","41","5509.550454719873","0","0","12","118","141","27.3109909685783","71","3359.6665991630566","0","0","0","70","76","33.38620986770627","51","4510.170895185619","0","0","13","95","117","28.473684417178042","57","3488.4271191662806","2","0","0","73","83","36.99916109936487","35","2929.990185935618","0","0","0","60","68","34.14913675170275","52","5081.810772188663","1","0","0","109","117","31.764068204713716","50","5054.13930481202","3","0","5","108","124"
,"31.57310059983841","27","3184.1365006181513","1","0","0","65","74","25.918826011094513","42","4787.994125878488","3","0","6","103","119","30.086202389142606","39","3539.5294743128998","3","0","0","74","84","25.56285705735433","41","5512.995409247877","0","0","12","118","141","27.3109909685783","71","3361.199939246729","0","0","0","70","76","33.38620986770627","51","4509.153805667074","0","0","13","95","117","28.473684417178042","57","3490.584407249639","2","0","0","73","83","36.99916109936487","35","2928.5911673420424","0","0","0","60","68","34.14913675170275","52","5086.629694969775","1","0","0","109","117","31.764068204713716","50","5058.125374330804","3","0","5","108","124"
,"31.57310059983841","27","3180.7228505563303","1","0","0","65","74","25.918826011094513","42","4796.094713290672","3","0","6","103","119","30.086202389142606","39","3541.9765268816063","3","0","0","74","84","25.56285705735433","41","5516.095868323077","0","0","12","118","141","27.3109909685783","71","3362.5799453220693","0","0","0","70","76","33.38620986770627","51","4508.238425100359","0","0","13","95","117","28.473684417178042","57","3492.52596652468","2","0","0","73","83","36.99916109936487","35","2927.332050607843","0","0","0","59","67","34.14913675170275","52","5090.966725472812","1","0","0","109","117","31.764068204713716","50","5061.7128368977465","3","0","5","108","124"
,"31.57310059983841","27","3177.6505655007254","1","0","0","65","74","25.918826011094513","42","4803.38524196159","3","0","6","103","119","30.086202389142606","39","3544.1788741934392","3","0","0","74","84","25.56285705735433","41","5518.8862814907925","0","0","12","118","141","27.3109909685783","71","3363.82195078987","0","0","0","70","77","33.38620986770627","51","4507.414582590317","0","0","13","95","117","28.473684417178042","57","3494.2733698722213","2","0","0","73","83","36.99916109936487","35","2921.6988455470555","0","0","0","59","67","34.14913675170275","52","5094.870052925549","1","0","0","109","118","31.764068204713716","50","5064.941553207986","3","0","5","108","124"
,"31.57310059983841","28","3174.885508950634","1","0","0","65","73","25.918826011094513","42","4809.946717765413","3","0","6","103","119","30.086202389142606","39","3546.160986774091","3","0","0","74","84","25.56285705735433","41","5521.397653341711","0","0","12","118","141","27.3109909685783","71","3364.939755710891","0","0","0","70","77","33.38620986770627","51","4506.6731243312715","0","0","13","95","117","28.473684417178042","57","3495.8460328849733","2","0","0","73","83","36.99916109936487","35","2916.6289609923533","0","0","0","59","67","34.14913675170275","52","5098.383047632982","1","0","0","109","118","31.764068204713716","50","5067.84739788714","3","0","5","108","125"
,"31.57310059983841","28","3172.3969580555663","1","0","0","65","74","25.918826011094513","42","4815.85204598886","3","0","6","103","119","30.086202389142606","39","3547.044888096686","3","0","0","74","84","25.56285705735433","41","5523.657888007539","0","0","12","118","141","27.3109909685783","71","3365.945780139778","0","0","0","70","77","33.38620986770627","51","4506.005811898171","0","0","13","95","117","28.473684417178042","57","3497.261429596507","2","0","0","73","83","36.99916109936487","35","2912.0660648931266","0","0","0","59","67","34.14913675170275","52","5101.544742869697","1","0","0","109","118","31.764068204713716","50","5069.56265809843","3","0","5","108","126"
,"31.57310059983841","28","3170.1572622500003","1","0","0","65","74","25.918826011094513","42","4821.166841389986","3","0","6","103","119","30.086202389142606","39","3547.840399287024","3","0","0","74","84","25.56285705735433","41","5525.692099206783","0","0","12","118","141","27.3109909685783","71","3366.8512021258002","0","0","0","70","77","33.38620986770627","51","4505.40523070833","0","0","13","95","117","28.473684417178042","57","3498.535286636843","2","0","0","73","83","36.99916109936487","35","2907.9594584038186","0","0","0","59","67","34.14913675170275","52","5104.390268582698","1","0","0","109","118","31.764068204713716","50","5071.106392288566","3","0","5","108","126"
,"31.57310059983841","28","3168.1415360250076","1","0","0","65","74","25.918826011094513","42","4825.950157250993","3","0","6","103","119","30.086202389142606","39","3548.556359358306","3","0","0","74","84","25.56285705735433","41","5527.522889286095","0","0","12","118","141","27.3109909685783","71","3367.6660819132144","0","0","0","70","77","33.38620986770627","51","4504.864707637478","0","0","13","95","117","28.473684417178042","57","3499.6817579731464","2","0","0","73","83","36.99916109936487","35","2904.263512563435","0","0","0","59","67","34.14913675170275","52","5106.951241724435","1","0","0","109","118","31.764068204713716","50","5072.495753059752","3","0","5","108","126"
,"31.57310059983841","28","3166.3273824224902","1","0","0","65","74","25.918826011094513","42","4831.155141525891","3","0","6","103","119","30.086202389142606","39","3549.2007234224775","3","0","0","73","83","25.56285705735433","41","5529.170600357499","0","0","12","118","141","27.3109909685783","71","3368.3994737219236","0","0","0","70","77","33.38620986770627","51","4504.378236873759","0","0","13","95","117","28.473684417178042","57","3500.713582175832","2","0","0","73","83","36.99916109936487","35","2900.937161307092","0","0","0","59","67","34.14913675170275","52","5109.25611755199","1","0","0","109","118","31.764068204713716","50","5073.746177753755","3","0","5","108","126"
,"31.57310059983841","28","3164.694644180267","1","0","0","65","74","25.918826011094513","42","4835.839627373306","3","0","6","103","119","30.086202389142606","39","3545.280651080249","3","0","0","73","83","25.56285705735433","41","5530.653540321714","0","0","12","118","141","27.3109909685783","71","3369.9595263497076","0","0","0","70","77","33.38620986770627","51","4503.940413186388","0","0","13","95","117","28.473684417178042","57","3501.642223958258","2","0","0","73","83","36.99916109936487","35","2897.943445176373","0","0","0","59","67","34.14913675170275","52","5111.330505796785","1","0","0","109","118","31.764068204713716","51","5074.871559978397","3","0","5","108","125"
,"31.57310059983841","28","3163.225179762231","1","0","0","65","74","25.918826011094513","42","4840.055664635969","2","0","6","103","119","30.086202389142606","39","3541.7525859722255","3","0","0","73","83","25.56285705735433","41","5531.988186289579","0","0","12","118","141","27.3109909685783","72","3371.363573714733","0","0","0","70","76","33.38620986770627","51","4503.546371867736","0","0","13","95","117","28.473684417178042","57","3502.4780015624333","2","0","0","73","83","36.99916109936487","35","2895.24910065875","0","0","0","59","67","34.14913675170275","52","5113.197455217138","1","0","0","109","118","31.764068204713716","51","5075.884403980538","3","0","5","108","125"
,"31.57310059983841","28","3162.8026617860114","1","0","0","65","74","25.918826011094513","42","4848.350098172377","2","0","6","104","119","30.086202389142606","39","3538.577327374986","3","0","0","73","83","25.56285705735433","41","5534.089367660635","0","0","12","118","141","27.3109909685783","72","3372.6272163432645","0","0","0","70","76","33.38620986770627","51","4502.291734680969","0","0","13","95","117","28.473684417178042","57","3503.230201406194","2","0","0","73","83","36.99916109936487","35","2893.7241905928677","0","0","0","59","68","34.14913675170275","52","5114.877709695402","1","0","0","109","118","31.764068204713716","51","5076.795963582499","3","0","5","108","125"
,"29.384551330364797","28","3162.422395607414","1","0","0","65","74","28.38062119750005","42","4855.815088355135","2","0","6","104","119","33.63187042044953","39","3536.6195946374946","3","0","0","73","83","32.59473461822616","41","5535.980430894557","0","0","12","118","141","23.33070160771005","72","3373.764494708937","0","0","0","70","76","32.58636985608745","51","4501.162561212873","0","0","13","95","117","29.30018816446188","57","3503.9071812655807","2","0","0","73","83","37.361410335892266","35","2892.3517715335834","0","0","0","59","68","36.733238056330194","52","5116.389938725855","1","0","0","109","118","32.394121406803386","51","5077.616367224277","3","0","5","108","125"
,"29.384551330364797","28","3162.0801560466584","1","0","0","65","74","28.38062119750005","42","4862.533579519628","2","0","6","104","119","33.63187042044953","39","3534.857635173729","3","0","0","73","83","32.59473461822616","41","5537.682387805107","0","0","12","118","141","23.33070160771005","72","3374.7880452380286","0","0","0","70","76","32.58636985608745","51","4500.146305091575","0","0","13","95","118","29.30018816446188","57","3504.5164631390244","2","0","0","73","84","37.361410335892266","35","2891.116594380227","0","0","0","59","68","36.733238056330194","52","5117.7509448533065","1","0","0","109","118","32.394121406803386","51","5078.354730501821","3","0","5","108","125"
,"29.384551330364797","28","3161.7721404420035","1","0","0","65","74","28.38062119750005","42","4868.58022156765","2","0","6","104","119","33.63187042044953","39","3533.2718716563713","3","0","0","73","83","32.59473461822616","41","5539.2141490245895","0","0","12","118","141","23.33070160771005","72","3375.709240714257","0","0","0","70","77","32.58636985608745","51","4499.231674582411","0","0","13","95","118","29.30018816446188","57","3505.964816825114","2","0","0","73","85","37.361410335892266","35","2890.004934942212","0","0","0","59","68","36.733238056330194","52","5118.975850367963","1","0","0","109","118","32.394121406803386","51","5079.019257451638","3","0","5","108","125"
,"29.384551330364797","28","3161.494926397813","1","0","0","65","74","28.38062119750005","42","4874.022199410905","2","0","6","104","119","33.63187042044953","39","3531.8446844907207","2","0","0","73","83","32.59473461822616","41","5539.692734122133","0","0","12","118","141","23.33070160771005","72","3376.5383166428333","0","0","0","70","78","32.58636985608745","51","4498.408507124186","0","0","13","95","118","29.30018816446188","57","3508.168335142595","2","0","0","73","85","37.361410335892266","35","2889.0044414479844","0","0","0","59","68","36.733238056330194","52","5120.078265331157","1","0","0","109","118","32.394121406803386","51","5080.5173317064755","3","0","5","108","125"
,"29.384551330364797","28","3161.245433758025","1","0","0","65","75","28.38062119750005","42","4879.8199794697875","2","0","6","104","119","33.63187042044953","39","3535.0602160416597","2","0","0","74","83","32.59473461822616","41","5540.1234607099295","0","0","12","118","141","23.33070160771005","73","3377.2844849785497","0","0","0","70","77","32.58636985608745","51","4497.667656411791","0","0","13","95","118","29.30018816446188","57","3510.1515016283447","2","0","0","73","85","37.361410335892266","35","2888.103997303191","0","0","0","59","68","36.733238056330194","52","5121.070438798043","1","0","0","109","118","32.394121406803386","51","5081.865598535844","3","0","5","108","125"
,"29.384551330364797","28","3161.020890382213","1","0","0","65","75","28.38062119750005","42","4884.137981522829","2","0","6","104","119","33.63187042044953","39","3537.9541944375023","2","0","0","74","83","32.59473461822616","41","5540.5111146389445","0","0","12","118","141","23.33070160771005","73","3377.9560364806907","0","0","0","70","77","32.58636985608745","51","4497.000890770573","0","0","13","95","118","29.30018816446188","57","3511.9363514655083","2","0","0","73","84","37.361410335892266","35","2887.2935975728706","0","0","0","59","68","36.733238056330194","52","5121.963394918248","1","0","0","109","118","32.394121406803386","51","5083.079038682247","3","0","5","108","125"
,"29.384551330364797","28","3159.918801343979","1","0","0","65","75","28.38062119750005","42","4888.0241833705595","1","0","6","104","119","33.63187042044953","39","3540.5587749937486","2","0","0","74","84","32.59473461822616","41","5540.86000317505","0","0","12","118","141","23.33070160771005","73","3378.560432832606","0","0","0","70","77","32.58636985608745","52","4496.400801693527","0","0","13","95","117","29.30018816446188","57","3513.54271631896","2","0","0","73","84","37.361410335892266","35","2886.564237815587","0","0","0","59","68","36.733238056330194","52","5122.767055426405","1","0","0","109","118","32.394121406803386","51","5084.171134814018","3","0","5","108","125"
,"29.384551330364797","28","3158.926921209577","1","0","0","64","74","28.38062119750005","42","4896.021765033496","1","0","6","105","119","33.63187042044953","39","3542.902897494376","2","0","0","74","84","32.59473461822616","41","5541.174002857523","0","0","12","118","140","23.33070160771005","73","3379.1043895493694","0","0","0","69","76","32.58636985608745","52","4495.8607215241855","0","0","13","95","117","29.30018816446188","57","3514.9884446870724","2","0","0","73","84","37.361410335892266","35","2885.9078140340075","0","0","0","58","67","36.733238056330194","52","5123.490349883792","1","0","0","109","118","32.394121406803386","51","5085.154021332623","3","0","5","108","125"
,"29.384551330364797","28","3153.534229088631","1","0","0","64","74","28.38062119750005","42","4903.219588530141","1","0","6","105","119","33.63187042044953","39","3545.0126077449245","2","0","0","74","84","32.59473461822616","41","5541.456602571752","0","0","12","118","139","23.33070160771005","73","3375.0939505944134","0","0","0","69","76","32.58636985608745","52","4496.274649371757","0","0","13","95","117","29.30018816446188","57","3516.289600218362","2","0","0","73","84","37.361410335892266","35","2880.8170326306176","0","0","0","58","68","36.733238056330194","52","5124.141314895403","1","0","0","109","118","32.394121406803386","51","5086.038619199362","3","0","5","108","125"
,"29.384551330364797","28","3148.6808061797674","1","0","0","64","74","28.38062119750005","42","4909.697629677131","1","0","6","105","119","33.63187042044953","39","3546.911346970459","2","0","0","74","84","32.59473461822616","41","5541.710942314614","0","0","12","118","139","23.33070160771005","73","3371.4845555349693","0","0","0","69","76","32.58636985608745","52","4501.147184434592","0","0","13","96","118","29.30018816446188","57","3517.4606401965375","2","0","0","73","84","37.361410335892266","35","2876.235329367563","0","0","0","58","68","36.733238056330194","52","5124.727183405839","1","0","0","109","118","32.394121406803386","51","5091.334757279439","3","0","5","109","126"
,"29.384551330364797","28","3144.3127255617937","1","0","0","64","74","28.38062119750005","42","4915.5278667094135","1","0","6","105","119","33.63187042044953","39","3548.6202122734003","2","0","0","74","84","32.59473461822616","41","5541.939848083127","0","0","12","118","139","23.33070160771005","73","3368.236099981483","0","0","0","69","76","32.58636985608745","52","4510.032465991112","0","0","13","97","119","29.30018816446188","57","3518.5145761768886","2","0","0","73","84","37.361410335892266","35","2872.111796430786","0","0","0","58","68","36.733238056330194","52","5125.254465065255","1","0","0","109","118","32.394121406803386","51","5096.101281551499","3","0","5","109","126"
,"29.384551330364797","28","3140.3814530056147","1","0","0","64","74","28.38062119750005","42","4919.875080038477","1","0","6","105","119","33.63187042044953","39","3550.1581910460563","2","0","0","74","84","32.59473461822616","41","5542.145863274836","0","0","12","118","139","23.33070160771005","73","3365.31248998333","0","0","0","69","76","32.58636985608745","52","4518.029219391999","0","0","13","97","119","29.30018816446188","57","3519.4631185591875","2","0","0","73","84","37.361410335892266","35","2868.40061678772","0","0","0","57","67","36.733238056330194","52","5125.729018558748","1","0","0","109","118","32.394121406803386","51","5104.8911533963455","3","0","5","110","127"
,"29.384551330364797","28","3136.8433077050336","1","0","0","64","74","28.38062119750005","42","4923.787572034631","1","0","6","105","119","33.63187042044953","39","3556.04237194145","2","0","0","75","84","32.59473461822616","41","5542.331276947355","0","0","12","118","139","23.33070160771005","73","3362.6812409850086","0","0","0","69","76","32.58636985608745","52","4529.726297452822","0","0","13","98","120","29.30018816446188","57","3520.316806703272","2","0","0","73","84","37.361410335892266","35","2860.5605551089566","0","0","0","57","67","36.733238056330194","52","5126.1561167028585","1","0","0","109","118","32.394121406803386","51","5112.802038056673","3","0","5","110","127"
,"29.384551330364797","28","3133.658976934559","1","0","0","64","74","28.38062119750005","42","4927.308814831162","0","0","6","105","119","33.63187042044953","39","3565.838134747307","2","0","0","76","85","32.59473461822616","41","5542.498149252645","0","0","12","118","139","23.33070160771005","73","3360.3131168864847","0","0","0","69","76","32.58636985608745","52","4540.253667707547","0","0","13","98","120","29.30018816446188","57","3521.085126032933","2","0","0","72","83","37.361410335892266","35","2853.5044995980534","0","0","0","57","67","36.733238056330194","52","5126.540505032577","1","0","0","109","118","32.394121406803386","51","5119.92183425103","3","0","5","110","127"
,"29.384551330364797","28","3130.7930792410975","1","0","0","64","74","28.38062119750005","42","4934.977933348028","0","0","6","106","119","33.63187042044953","39","3574.6543212725564","2","0","0","76","85","32.59473461822616","41","5542.648334327307","0","0","12","118","139","23.33070160771005","73","3358.181805197846","0","0","0","69","76","32.58636985608745","52","4549.728300936769","0","0","13","97","119","29.30018816446188","57","3517.276613429628","2","0","0","72","83","37.361410335892266","35","2847.154049638244","0","0","0","57","67","36.733238056330194","52","5126.886454529337","1","0","0","109","118","32.394121406803386","51","5126.329650825936","3","0","5","110","127"
,"29.384551330364797","29","3128.213771316981","1","0","0","64","73","28.38062119750005","42","4941.880140013229","0","0","6","106","119","33.63187042044953","39","3582.5888891453133","2","0","0","76","85","32.59473461822616","41","5542.783500894602","0","0","12","118","139","23.33070160771005","73","3356.2636246780667","0","0","0","69","76","32.58636985608745","52","4553.7554708430835","0","0","13","97","119","29.30018816446188","58","3513.8489520866724","1","0","0","72","82","37.361410335892266","35","2842.338644674436","0","0","0","57","67","36.733238056330194","52","5127.197809076401","1","0","0","109","118","32.394121406803386","51","5132.096685743328","3","0","5","110","127"
,"29.384551330364797","29","3125.892394185305","1","0","0","64","73","28.38062119750005","42","4948.092126011938","0","0","6","106","119","33.63187042044953","39","3589.7300002308","2","0","0","76","85","32.59473461822616","41","5542.9051508051625","0","0","12","118","139","23.33070160771005","73","3354.5372622102614","0","0","0","69","76","32.58636985608745","52","4557.379923758796","0","0","13","97","119","29.30018816446188","58","3515.2640568780193","1","0","0","73","82","37.361410335892266","35","2838.004780206977","0","0","0","57","67","36.733238056330194","52","5127.478028168735","1","0","0","109","118","32.394121406803386","51","5137.2870171690065","3","0","5","110","127"
,"29.384551330364797","29","3123.803154766768","1","0","0","64","73","28.38062119750005","43","4953.68291341074","0","0","6","106","118","33.63187042044953","39","3596.1570002077115","2","0","0","75","84","32.59473461822616","41","5543.014635724636","0","0","12","118","139","23.33070160771005","73","3352.083535989234","0","0","0","69","76","32.58636985608745","52","4560.641931382924","0","0","13","97","119","29.30018816446188","58","3516.5376511902164","1","0","0","73","82","37.361410335892266","35","2834.1043021862993","0","0","0","57","67","36.733238056330194","52","5127.730225351893","1","0","0","109","118","32.394121406803386","51","5141.9583154520915","3","0","5","110","127"
,"29.384551330364797","29","3121.922839290078","1","0","0","64","73","28.38062119750005","43","4958.714622069662","0","0","6","106","118","33.63187042044953","39","3597.4413001869448","2","0","0","75","84","32.59473461822616","41","5543.113172152147","0","0","12","118","139","23.33070160771005","73","3349.875182390305","0","0","0","69","76","32.58636985608745","53","4563.577738244617","0","0","13","97","118","29.30018816446188","58","3517.683886071193","1","0","0","73","82","37.361410335892266","35","2830.593871967643","0","0","0","57","67","36.733238056330194","52","5127.957202816678","1","0","0","109","118","32.394121406803386","51","5146.162483906892","3","0","5","110","127"
,"29.384551330364797","29","3120.2305553610818","1","0","0","64","73","28.38062119750005","43","4966.843159862717","0","0","6","107","119","33.63187042044953","39","3598.5971701682447","2","0","0","74","84","32.59473461822616","41","5543.201854936953","0","0","12","118","139","23.33070160771005","73","3347.8876641512734","0","0","0","69","76","32.58636985608745","53","4566.2199644201555","0","0","13","97","118","29.30018816446188","58","3518.7154974640703","1","0","0","73","82","37.361410335892266","35","2827.4344847708926","0","0","0","57","67","36.733238056330194","52","5128.161482535023","1","0","0","109","118","32.394121406803386","51","5150.846235516187","2","0","5","110","127"
,"35.4688099728048","29","3118.7074998249723","1","0","0","64","73","29.225766971469263","43","4975.05884387643","0","0","6","107","119","29.658686754372475","39","3595.137453151415","2","0","0","74","84","36.352826866682186","41","5543.281669443253","0","0","12","118","139","25.875786057514443","73","3346.0988977361485","0","0","0","69","76","27.46420515287168","53","4568.597967978147","0","0","13","97","118","16.82861914933242","58","3519.643947717662","1","0","0","73","82","37.803030384835324","35","2824.5910362937984","0","0","0","57","67","30.12460650138556","52","5128.345334281518","1","0","0","109","118","30.287268722343537","51","5159.561611964576","2","0","5","111","127"
,"35.4688099728048","29","3116.4367498424663","1","0","0","64","73","29.225766971469263","43","4982.4529594887845","0","0","6","107","119","29.658686754372475","39","3591.1237078362856","2","0","0","74","84","36.352826866682186","41","5543.353502498935","0","0","12","118","139","25.875786057514443","73","3344.4890079625347","0","0","0","69","77","27.46420515287168","53","4570.738171180346","0","0","13","97","118","16.82861914933242","58","3520.479552945898","1","0","0","73","82","37.803030384835324","35","2822.9319326644186","0","0","0","57","67","30.12460650138556","52","5128.510800853356","1","0","0","109","118","30.287268722343537","51","5167.405450768107","2","0","5","111","128"
,"35.4688099728048","30","3114.393074858232","1","0","0","64","73","29.225766971469263","43","4989.1076635399195","0","0","6","107","119","29.658686754372475","39","3587.5113370526688","2","0","0","74","84","36.352826866682186","41","5543.4181522490535","0","0","12","118","139","25.875786057514443","73","3343.040107166279","0","0","0","69","77","27.46420515287168","53","4571.764354062277","0","0","13","97","118","16.82861914933242","58","3520.3315976513027","1","0","0","73","82","37.803030384835324","35","2821.438739397972","0","0","0","57","67","30.12460650138556","52","5128.659720768042","0","0","0","109","119","30.287268722343537","51","5174.464905691312","2","0","5","111","129"
,"35.4688099728048","30","3112.5537673724098","1","0","0","64","73","29.225766971469263","43","4995.096897185929","0","0","6","107","120","29.658686754372475","39","3584.260203347385","2","0","0","74","84","36.352826866682186","41","5543.476337024115","0","0","12","118","139","25.875786057514443","73","3342.6360964496635","0","0","0","69","77","27.46420515287168","53","4572.68791865606","0","0","13","97","118","16.82861914933242","58","3520.1984378861644","1","0","0","72","81","37.803030384835324","35","2820.094865458192","0","0","0","57","67","30.12460650138556","52","5133.2937486912315","0","0","0","110","119","30.287268722343537","51","5180.818415122186","2","0","5","111","129"
,"35.4688099728048","30","3110.898390635156","1","0","0","64","73","29.225766971469263","43","5000.487207467338","0","0","6","107","120","29.658686754372475","39","3581.334183012641","2","0","0","74","84","36.352826866682186","41","5544.42870332172","0","0","12","118","140","25.875786057514443","73","3343.172486804688","0","0","0","69","77","27.46420515287168","53","4573.519126790458","0","0","13","96","117","16.82861914933242","58","3515.5785940975516","1","0","0","72","81","37.803030384835324","35","2818.885378912358","0","0","0","57","67","30.12460650138556","53","5138.36437382211","0","0","0","110","118","30.287268722343537","51","5186.536573609957","2","0","5","111","130"
,"35.4688099728048","30","3109.408551571648","1","0","0","64","73","29.225766971469263","43","5005.338486720562","0","0","6","107","120","29.658686754372475","39","3578.7007647113783","2","0","0","74","84","36.352826866682186","41","5545.285832989547","0","0","12","118","140","25.875786057514443","73","3343.6552381242295","0","0","0","69","77","27.46420515287168","53","4569.767214111394","0","0","13","96","117","16.82861914933242","58","3510.5207346877937","1","0","0","72","81","37.803030384835324","35","2816.8968410211296","0","0","0","57","67","30.12460650138556","53","5142.927936439875","0","0","0","110","118","30.287268722343537","51","5191.682916248994","2","0","5","111","130"
,"35.4688099728048","30","3108.0676964144727","1","0","0","64","73","29.225766971469263","43","5014.204638048542","0","0","6","108","121","29.658686754372475","39","3576.330688240253","2","0","0","74","84","36.352826866682186","41","5550.557249690593","0","0","12","119","141","25.875786057514443","73","3344.089714311777","0","0","0","69","77","27.46420515287168","53","4566.390492700285","0","0","13","96","117","16.82861914933242","58","3505.9686612190208","1","0","0","72","81","37.803030384835324","35","2815.107156919018","0","0","0","57","67","30.12460650138556","53","5147.035142795902","0","0","0","110","118","30.287268722343537","51","5196.314624624058","2","0","5","111","130"
,"35.4688099728048","30","3106.8609267730267","1","0","0","64","73","29.225766971469263","43","5022.184174243676","0","0","6","108","121","29.658686754372475","39","3574.197619416219","2","0","0","74","84","36.352826866682186","41","5555.301524721533","0","0","12","119","141","25.875786057514443","73","3344.480742880614","0","0","0","69","77","27.46420515287168","53","4563.351443430225","0","0","13","96","117","16.82861914933242","58","3501.871795097116","1","0","0","72","81","37.803030384835324","35","2813.4964412271083","0","0","0","57","67","30.12460650138556","53","5151.631628516306","0","0","0","110","118","30.287268722343537","51","5200.48316216166","2","0","5","111","130"
,"35.4688099728048","30","3105.774834095746","1","0","0","64","73","29.225766971469263","43","5029.365756819306","0","0","6","108","121","29.658686754372475","39","3572.2778574745894","2","0","0","74","84","36.352826866682186","41","5563.171372249379","0","0","12","120","142","25.875786057514443","73","3344.8326685925517","0","0","0","68","76","27.46420515287168","53","4560.616299087216","0","0","13","95","116","16.82861914933242","58","3498.1846155874027","1","0","0","72","81","37.803030384835324","35","2812.0467971044036","0","0","0","57","67","30.12460650138556","53","5155.7684656646825","0","0","0","110","118","30.287268722343537","51","5204.234845945494","2","0","5","111","130"
,"35.4688099728048","30","3104.7973506861485","1","0","0","64","73","29.225766971469263","43","5035.8291811373565","0","0","6","108","121","29.658686754372475","39","3570.5500717271225","2","0","0","74","84","36.352826866682186","41","5570.2542350244585","0","0","12","120","142","25.875786057514443","73","3340.649401733275","0","0","0","68","76","27.46420515287168","53","4553.654669178491","0","0","13","95","116","16.82861914933242","58","3494.866154028683","1","0","0","72","81","37.803030384835324","35","2810.742117393958","0","0","0","57","67","30.12460650138556","53","5159.491619098212","0","0","0","110","119","30.287268722343537","51","5207.611361350937","2","0","5","111","130"
,"35.4688099728048","30","3103.917615617556","1","0","0","64","73","29.225766971469263","43","5041.646263023656","0","0","6","108","121","29.658686754372475","39","3568.995064554434","2","0","0","74","84","36.352826866682186","41","5576.628811521978","0","0","12","120","142","25.875786057514443","73","3336.8844615599814","0","0","0","68","76","27.46420515287168","53","4547.389202260663","0","0","13","95","117","16.82861914933242","58","3491.8795386257925","1","0","0","72","81","37.803030384835324","35","2809.567905654575","0","0","0","57","67","30.12460650138556","53","5162.842457188386","0","0","0","110","119","30.287268722343537","52","5210.650225215845","2","0","5","111","129"
,"35.4688099728048","30","3103.125854055786","1","0","0","64","73","29.225766971469263","43","5046.881636721263","0","0","6","108","122","29.658686754372475","39","3567.595558098989","2","0","0","74","84","36.352826866682186","41","5582.365930369802","0","0","12","120","142","25.875786057514443","73","3333.496015403984","0","0","0","68","77","27.46420515287168","53","4541.750282034583","0","0","13","95","117","16.82861914933242","58","3489.191584763215","1","0","0","72","81","37.803030384835324","36","2808.511115089112","0","0","0","57","67","30.12460650138556","53","5165.85821146953","0","0","0","110","119","30.287268722343537","52","5213.385202694277","2","0","5","111","129"
,"35.4688099728048","30","3103.3132686502254","1","0","0","64","73","29.225766971469263","43","5051.593473049142","0","0","6","108","122","29.658686754372475","39","3566.336002289086","2","0","0","74","84","36.352826866682186","41","5587.529337332854","0","0","12","120","142","25.875786057514443","73","3330.446413863569","0","0","0","68","77","27.46420515287168","53","4536.675253831111","0","0","13","95","117","16.82861914933242","58","3486.7724262868996","1","0","0","72","81","37.803030384835324","36","2807.5600035802004","0","0","0","57","67","30.12460650138556","53","5168.572390322611","0","0","0","110","119","30.287268722343537","52","5214.946682424826","1","0","5","111","129"
