"RandomRuns?","true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",
"AutoInoculate?","true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",,"true",
"bcell-tnfa-apop-threshold","263",,"263",,"263",,"263",,"263",,"263",,"263",,"263",,"263",,"263",
"second-exposure-amt","300",,"300",,"300",,"300",,"300",,"300",,"300",,"300",,"300",,"300",
"[reporter]","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)","sum ([tnf-a] of patches)","sum ([il6] of patches)"
,"119.2170032909029","1083.0691055623097","370.0158147797772","1386.2599199231647","75.118393401908","1106.5082974964048","267.6969958219375","1269.5727849174298","1281.160883824633","2266.286201448014","957.1346056253212","2000.82946671814","506.20625847576474","1518.689579671011","254.612612874434","1266.0605163272267","418.25376938276435","1451.7393413187708","724.8058406038971","1648.2534421284474"
,"118.17630296181262","1082.762195006079","357.9280333017996","1373.995727930856","72.69155406171707","1103.8574677467589","268.37009623974177","1271.6773064256795","1272.1525954421647","2257.8283813032126","956.7581450627929","2000.5555200463393","500.5892326281883","1514.2442217039088","254.44315158699072","1265.8162646945111","418.2009924444879","1451.2890071868994","723.3226565435072","1646.5134979155905"
,"117.23967266563129","1082.4859755054658","347.04002997162104","1362.9579551377672","70.50739865554537","1101.4717209720889","268.98488661576914","1270.871375783114","1245.674335897944","2237.254543172888","956.4283305565135","2000.3089680417015","495.5429093653688","1507.5433995335172","254.2816364282931","1265.5964382250606","418.1534932000389","1453.583706468206","721.9877908891575","1647.647548124034"
,"116.3967053990683","1082.237377954928","337.2318269744576","1353.0239596239876","68.54165878999063","1099.324548874874","269.5381979541909","1270.1460382048012","1222.734902308155","2213.3380888556003","956.1404975008578","2000.0870712375386","491.0012184288343","1501.5126595801676","254.14527278546288","1265.3985944025576","418.119743880036","1452.9489358213925","721.6774118002405","1645.9681933116249"
,"115.63803485916095","1082.013640159434","328.3954442770123","1344.0833636615966","66.79949291099166","1097.392093987394","270.03617815877305","1269.493234384326","1202.9894120773429","2194.513279970026","955.8814477507714","1999.8873641137807","486.9226965859489","1496.0849936221448","235.66074550691764","1249.5587349623022","418.0803694920314","1452.3776422392555","720.4980706202152","1644.4567739804704"
,"115.84623137324543","1084.5122761434868","319.5516998493104","1336.0368272954302","65.23154361989249","1095.6528845886523","270.48436034289693","1268.9057109458925","1185.2274708696061","2174.8709519730314","955.6573029756942","1999.7076277023993","483.2520269273548","1491.2000942599361","219.93367095622477","1232.6028614660736","417.1539325428294","1451.8634780153227","720.3366635581935","1648.496496582428"
,"116.04260823592088","1084.0610485291334","311.5923298643811","1328.7949445658865","63.820389257903365","1094.0875961297802","270.8877243086058","1268.3769398513016","1169.2417237826462","2157.192856775739","955.4555726781253","1999.5458649321533","479.948424234619","1486.8036848339418","205.77930386060325","1217.3425753194629","416.3201392885461","1451.4007302137943","720.1913972023725","1646.7322469241797"
,"116.21934741232856","1083.6549436762264","304.4288968779406","1322.2772501092954","62.55035033211302","1092.6788365168131","271.2417518777447","1267.9010458661724","1154.8545514043794","2141.2825710981606","955.274015410313","1999.4002784389386","476.9751818111562","1482.8469163505367","193.04037347454238","1203.6083177875116","415.5607253596916","1453.6842571924112","720.0696574821395","1647.84442223176"
,"117.26941267109633","1085.9894493086067","297.9818071901476","1316.4113250983728","61.40731529890168","1091.4109528651275","271.54237668997087","1267.472741279548","1141.9150962639408","2126.9633139883404","955.1016138692822","1999.2692505950406","474.299263630043","1479.2858247154875","181.55733612708738","1191.24748600876","396.4884528237189","1437.3776314731697","719.9510917339211","1646.145380008587"
,"118.23247140398652","1085.3905043777409","292.1794264711332","1311.1319925885334","60.37858376901179","1090.2698575786142","270.93093902097377","1267.0872671516029","1130.2695866375493","2114.0759825895116","954.946452482355","1999.1513255355449","471.88193726703565","1476.080842243942","171.22260251437973","1180.122737407882","379.3414075413485","1420.0016683258534","719.853382560533","1647.316242007729"
,"119.08122426358794","1084.8514539399716","286.9572838240209","1306.3805933296794","59.46172539211046","1089.2428718207511","270.3806451188754","1266.7403404364345","1119.7886279737916","2102.477384330559","954.8068072341159","1999.045192981989","469.70634354033314","1473.19635801955","161.9303422629408","1170.1104636671039","363.0270667872145","1404.3633014932666","719.747444304476","1648.3700178069564"
,"119.82710183722898","1084.366308545971","282.2483554416184","1302.104333996718","58.62755285289943","1088.3185846386768","269.8583806069868","1266.4281063927938","1110.3377651764101","2092.038645897501","954.6721265107112","1998.9496736837903","467.7303091863006","1470.600322217588","153.5583080366475","1161.0994173003896","348.3441601084929","1390.2887713439432","719.661099874034","1646.6184160262585"
,"120.49839165350556","1083.929677691371","278.01031989745445","1298.2557005970393","57.86779756760948","1087.48672617481","268.48834254629105","1271.5470957535165","1101.8319886587744","2082.6437813077555","954.5509138596374","1998.8637063154135","465.9518782676714","1468.2638899958292","146.02347723298166","1152.9894755703533","335.1295440976424","1377.6216942095527","719.5833898866242","1645.041974423635"
,"121.10255248815551","1083.5367099222394","274.2050879077099","1294.791930537333","57.19301781084851","1086.7380535573254","268.17330829166144","1270.7541861781658","1094.176789792894","2074.1884031769737","954.4418224736738","1998.7863356838732","464.3512904409033","1466.1611009962503","139.242129509684","1145.690528013316","323.23638968788157","1366.2213247886016","719.5134508979665","1643.6231769812648"
,"121.6462972393394","1083.1830389300142","270.78037911693826","1291.6745374836087","56.58571602976355","1086.0642482015967","266.9897774624946","1270.0405675603438","1087.2961108136083","2066.578562859275","955.2256402263081","2001.416702115478","462.91076139681365","1464.2685908966232","133.13891655871595","1139.1214752119872","312.532550719092","1355.9609923097298","719.4505058081673","1642.3462592831488"
,"122.12666751540588","1082.86473503701","267.7071412052454","1288.8688837352454","56.03014442678748","1085.457823381437","265.9335997162466","1269.3983108043096","1081.1034997322452","2059.7297065733455","955.9400762036719","2001.0840319039378","461.59628525713214","1462.565331806964","127.65502490284439","1133.209327690791","302.8990956471814","1346.7266930787634","719.3938552273514","1641.197033354831"
,"122.5500007638653","1082.5782615333117","264.93222708472064","1286.3437953617206","55.5211299841085","1084.912041043291","264.9920397446196","1268.820279723882","1075.5391497590272","2053.565735916015","956.5830685833066","2000.784628713546","460.4132567314179","1461.0323986262663","122.72852241255957","1127.88839492171","294.2199860824649","1341.1158237708896","719.3338697046178","1640.1627300193454"
,"122.93100068747832","1082.320435379978","262.4348043762481","1284.0712158255415","55.045016985697565","1084.4208369389637","264.14463577015823","1268.300051751491","1070.5132347831225","2048.0181623244143","958.0617617249773","2003.2151658421951","458.4485310582754","1459.6527587636467","118.2946701713042","1123.0995554295368","286.3997874742171","1333.366041393786","719.261882734155","1641.9318570174146"
,"123.2829006187309","1082.088391841975","260.1781239386238","1282.0258942430012","54.634515287128174","1083.9787532450696","263.3819721931439","1267.8318465763416","1065.9899113048098","2043.025346091961","959.4015855524806","2002.7026492579666","456.6892779524487","1458.4110828872713","114.28620315417336","1118.7895998865797","278.4706087267959","1326.3912372544146","699.9622944607347","1625.1622713156712"
,"123.59961055685787","1081.87955265778","258.15611154476073","1280.1851048186923","54.265063758415145","1083.5808779205654","262.6865749738291","1267.4104619187117","1061.9189201743238","2038.5318114827724","960.5984269972295","2002.241384332166","455.09695015720445","1457.293574598549","110.68758283875623","1114.91063989793","271.31634785411654","1320.1139135289793","682.5746650146683","1610.0696441841064"
,"123.90264950117182","1081.6915973920054","256.345300390286","1278.5283943368281","53.9325573825735","1083.2227901285028","262.96971747644477","1269.7312157268445","1058.2460281568938","2034.4876303345022","961.6845842975096","2001.8262458989498","453.66385514148595","1456.2878171386988","107.44882455488035","1111.419575908133","263.99551306870615","1314.4643221760764","667.8257985131999","1593.7862797656962"
,"124.15738455105422","1081.5224376528101","253.81557035125792","1277.037354903143","53.62430164431627","1082.9005111156619","263.22454572880144","1269.1198941541575","1054.931425341204","2030.8478673010475","962.6531258677554","2001.4526213090567","452.3650696273375","1455.3826354248276","104.5339420993928","1108.2776183173246","257.39776176183426","1309.3796899584688","653.6428186618797","1579.131251789131"
,"124.35964609594934","1084.0701938875238","251.53881331613098","1275.6954194128307","53.35587147988488","1082.610460004091","263.4538911559207","1268.5697047387368","1052.8392828070835","2030.272080570939","963.5248132809777","2001.1163591781503","451.1961626646007","1454.567971882337","101.90154788945345","1105.4498564855842","251.4687855856504","1304.8035209626219","640.8781367956915","1565.9417266102143"
,"124.52368148635445","1086.3631744987683","249.489731984518","1274.4876774715483","53.11428433189604","1082.3494140036805","263.66030204032944","1268.0745342648686","1050.9563545263782","2027.0538725138576","964.3273319528785","2000.8137232603399","450.1531463981413","1453.834774694106","99.53239310050779","1102.9048708370253","246.13270702708593","1300.684968866359","629.3899231161234","1556.7711539491913"
,"124.6983133377185","1085.7268570489011","247.64555878606643","1273.400709724389","52.896855898706384","1082.114472603318","263.82807183629666","1267.628880838377","1049.2617190737355","2024.1574852624672","965.9315987575949","2003.2413509343064","449.22343175832845","1453.1748972246942","97.40015379045721","1100.6143837533236","241.33923632437703","1296.9782719797238","619.0415308045102","1545.8176385542745"
,"124.85548200394736","1085.1541713440015","245.985802907459","1272.4224387519475","52.70117030883612","1081.9030253429796","263.9700646526675","1267.2277927545433","1047.7275471663593","2021.5507367362202","967.3844388818367","2002.7262158408726","448.38668858249537","1452.5810075022289","95.48113841141165","1098.552945377996","237.02511269194","1293.6422447817474","609.7279777240568","1535.9594746988425"
,"124.99693380355262","1084.6387542096054","244.5010226167131","1271.5419948767515","52.5340532779523","1081.7127228086808","264.1068581873988","1266.866813479091","1046.3467924497293","2019.2046630625962","968.6919949936524","2002.2625942567906","447.6336197242427","1452.0465067520079","93.7540245702702","1096.6976508401945","233.14240142274693","1290.6398203035787","601.3367799516496","1527.0871272289655"
,"125.11524042319654","1084.1748787886424","243.16472035504052","1270.7495953890827","52.38364795015711","1081.5414505278104","264.22997236866087","1266.541932131176","1045.1131132047565","2017.0931967563308","969.8687954942839","2001.8453348311093","446.9558577518216","1451.5654560768046","92.20862211324356","1095.0278857561761","229.64796128047033","1287.9376382732178","592.8937019564884","1519.1020145060631"
,"125.22171638087745","1083.7573909097841","241.9800483195383","1270.036435850173","52.23928315514138","1081.3873054750325","264.3227751317934","1266.2495389180667","1044.0028018842784","2015.1928770806994","970.9279159448564","2001.4698013480001","446.34587197663774","1453.8325104691323","90.81775990191878","1093.5250971805574","227.40296515242426","1288.2056744459003","585.3039317608412","1511.9154130554589"
,"125.31754474278927","1083.381651818807","240.91384348758496","1269.394592265153","52.10035483962742","1081.2485749275309","264.42429761861445","1265.9863850262523","1043.0035216958559","2013.4825893726318","971.8721243503716","2003.8318212132006","446.6968847789754","1453.17285942221","89.5569839117269","1092.172587462505","225.38246863718257","1285.7469070013142","578.4731385847534","1505.4474717499124"
,"125.40379026851099","1083.043486636922","239.95425913882605","1268.8169330386372","51.97531935566457","1081.1237174347757","264.5156678567531","1265.749546523624","1042.0951695262672","2011.9433304353786","972.7309119153367","2003.2576390918682","446.1217963010788","1452.5791734799825","88.42228552055455","1090.9553287162448","223.56402177346277","1283.5340163011724","571.4344247262801","1499.6263245749162"
,"125.47241124166","1082.7391379732323","239.07263322494376","1268.2970397347692","51.85378742009819","1083.7113456913048","264.58890107107896","1265.5363918712662","1041.2686525736353","2010.557997391825","973.4948207238026","2002.7408751826895","445.59521667097033","1452.044856131985","87.39205696849932","1089.8597958446258","221.90941959611678","1281.5424146710614","565.0725822536513","1497.0872921174332"
,"125.53417011749373","1082.465224175901","238.27916990244887","1267.829135761299","52.63540867808814","1083.3402111221728","264.6458109639708","1265.3445526841433","1040.5247873162723","2009.311197652654","974.1733386514215","2002.2757876644257","445.1122950038735","1451.5639705187978","86.47385127164922","1088.8738162601662","220.42027763650447","1279.749973203955","560.2289240282852","1492.1021629056888"
,"124.69875310574442","1082.2187017583183","237.57405291220425","1267.4080221851661","52.44786781027941","1083.0061900099547","264.69702986757284","1265.1718974157197","1039.8553085846493","2008.1890778873885","974.7750047862799","2001.8572088979752","443.78666550348436","1451.1311734669182","85.65646614448404","1087.9864346341471","219.07104987285396","1278.136775883559","554.9786316254554","1490.3155466151143"
,"123.9468777951701","1081.9968315824851","236.93944762098394","1267.0290199666545","52.27908102925143","1082.7055710089605","264.7431268808173","1265.01650767415","1039.2527777261828","2007.179170098647","975.3075043076524","2001.4804880081767","442.59359895313514","1453.4416561202224","84.92081953003581","1087.1877911707365","217.86574488557025","1276.6848982951992","550.2533684629113","1486.0075919536025"
,"123.27019001565301","1081.7971484242437","236.3773028588861","1266.6879179699822","52.127172926326395","1082.43501390806","247.32281419273346","1249.214856906739","1038.7284999535657","2006.270253088778","975.7867538768907","2001.1414392073675","442.41083905782193","1452.8210905082028","84.25873757703188","1086.4690120536557","216.78097039701257","1275.3782084656807","546.0006316166202","1482.1304327582516"
,"122.66117101408747","1081.6174335818191","235.87137257299625","1266.380926172994","51.9994556336937","1082.1915125172595","231.63553277346253","1232.2933712160675","1039.1476499582116","2008.1522277799054","976.2180784891966","2003.536295286625","441.3643551520408","1452.262581457382","83.66286381932865","1085.8221108482903","215.79567335731085","1276.9021876191146","542.1731684549575","1478.64098948242"
,"122.11305391267919","1081.455690223633","235.41603531569658","1266.1046335556882","51.88451007032403","1081.9723612655334","217.51697949611463","1219.764034094458","1039.5248849623906","2007.1460050019157","977.4972706402746","2002.9916657579665","440.42251963683503","1451.7599233116423","82.22657743739569","1085.2398997634652","214.90890602158012","1275.573768857207","538.7194516094627","1475.500490534178"
,"121.61974852141063","1081.3101212012652","235.0062317841283","1265.8559702001223","51.78105906329175","1081.7751251389725","205.70128154650354","1205.7876306850094","1039.8643964661476","2006.2404045017167","977.7575435762507","2002.5014991821674","439.5748676731533","1451.3075309804792","80.96091969365663","1084.7159097871152","213.21981541942154","1274.3781919714856","535.6111064485159","1472.6740414807625"
,"121.17577366927034","1081.1791090811353","234.65540860571286","1265.632173180108","51.69695315696291","1081.5976126250775","194.17615339185176","1193.208867616509","1040.1609568195345","2005.4253640515517","978.0007892186252","2002.0603492639577","438.8119809058364","1450.900377882426","79.83082772429107","1084.2443188084083","211.6996338774793","1273.3021727743346","532.8135958036662","1470.1302373326764"
,"120.76719630234282","1081.0611981730242","234.34866774514285","1265.430755862094","50.730257841266535","1081.4378513625736","183.81253805266832","1181.8879808548581","1039.5458611375775","2004.6918276463975","978.2197102967632","2001.6633143375477","438.107382815255","1450.5339400941914","78.80474495186178","1083.8198869275627","210.33147048973134","1272.3337554969005","530.2778362232978","1467.8408135994096"
,"119.49947667210785","1080.9550783557247","234.06360097062884","1265.2494802758863","49.85123205713993","1081.2940662263154","174.48528424740084","1171.6991827693707","1038.9832750238236","2004.03164488176","978.4077392670886","2001.3059829038086","436.5642445337287","1450.204146084766","77.87227045667593","1083.4378982348142","209.09112344075973","1271.4621799472109","526.2046526009715","1468.4803322394698"
,"118.35852900489775","1080.8595705201549","233.8070408735653","1265.0863322483028","49.06010885142593","1081.1646596036855","166.09075582266044","1162.5292644924357","1038.4769475214398","2003.4374803935816","978.5769653403773","2000.9843846134133","435.1754200803534","1449.9073314763002","77.03304341100834","1083.0941084113263","207.97481109668274","1270.6777619524914","522.5387873408717","1466.3558990155318"
,"117.34067610440782","1080.7736134681404","233.5761367862099","1264.9394990234648","48.348097966283504","1081.0481936433198","158.53568024039512","1154.2763380431957","1038.021252769296","2002.9027323542177","978.7202688063418","2003.394946152087","433.9254780723189","1449.640198328666","76.27773906990727","1082.7846975701977","206.9701299870152","1269.9717857572366","519.2395086067845","1464.4439091139739"
,"116.42460849396724","1083.396252121322","233.36832310758834","1264.8073491211185","47.70728816965466","1080.9433742789877","151.72711221635626","1146.8487042388742","1037.6111274923694","2002.4214591188027","978.8582419257035","2002.8644515368635","432.8095302650901","1449.3997784957921","75.58896516291672","1082.506227813173","206.0659169883139","1269.3364071815117","516.2701577461083","1465.4231182025767"
,"115.59114764457033","1083.0566269091946","232.290290796831","1264.6884142090137","47.12155935268933","1080.8490368510854","144.6994009947195","1140.1638338149883","1037.2420147431308","2001.9883132069158","979.8734177331305","2005.087006383183","431.8051772385776","1449.1834006462116","74.97806864662465","1082.2556050318587","205.26112528948156","1268.7645664633678","514.497741971495","1463.604406382312"
,"114.85003288011363","1082.7509642182738","231.32906171714762","1264.5813727881118","46.60340341742047","1080.7641331659781","138.40146089524782","1134.1474504334865","1019.4390132688142","1988.6366818862323","980.8050759598246","2004.3873057448611","430.90125951472004","1451.6886605815891","74.42826178196205","1082.030044528678","204.53681276053322","1268.249909817033","512.0115677743472","1464.6675657440896"
,"114.17402959210246","1082.4758677964433","230.4729555454318","1264.4850355093035","46.15506307567845","1080.6877198493842","133.62431480572357","1131.432705390141","1003.4343119419341","1971.2202136976068","981.6435683638399","2003.7575751703769","430.96973356324827","1451.2433945234363","73.9334356037661","1081.8270400758042","203.88493148448057","1267.786718835327","509.7740109969119","1465.624409169678"
,"112.67462663289199","1082.228281016797","229.69345999088893","1264.3983319583692","45.751556768110646","1080.6189478644403","129.33388332515094","1126.2894348511272","989.0300807477446","1955.5453923278471","982.3982115274554","2003.1908176533404","430.14936020692585","1450.8426550710901","73.49709204338959","1081.6443360682242","203.29823833603248","1267.3698469517979","507.76920989721924","1463.7855682527118"
,"111.32516396960283","1082.0054529151184","228.99191399180037","1264.3202987625334","45.388401091299876","1080.557053077998","125.49049499263519","1121.660491366013","976.0662726729703","1941.4380530950557","983.0773903747063","2002.6807358880076","429.4110241862306","1450.4819895639914","73.11338283905056","1081.4799024614024","202.77021450242808","1266.9946622566117","505.9648889074981","1462.1306114274412"
,"111.00164757264196","1084.5049076236082","228.36052259262112","1264.250068886274","45.0615609821697","1080.501347770196","122.0224454933718","1117.4944422294084","964.398845405673","1928.741447785553","983.6886513372403","2002.2216622992034","428.73752176760775","1450.1573906075896","72.76804455514582","1081.3319122152639","202.294993052186","1266.6569960309541","504.34100001674796","1463.3411502846873"
,"110.71048281537826","1086.7544168612428","227.7832703333576","1264.1868619976497","44.74040488395275","1080.4512129931823","118.9012009440346","1113.7449980064723","953.8981608651067","1917.314503006999","984.229786203518","2001.808496069283","428.12236959084805","1449.8652515468225","72.44824009963088","1081.1987209937347","201.8672937469683","1266.353096427863","502.8615000150753","1461.7306352562366"
,"110.48443453384016","1086.0789751751213","227.25474330002103","1264.1299757978827","44.46036439555769","1080.4060916938581","116.09208084963102","1115.7704982058228","944.4385447785892","1907.0302527062931","984.7168075831675","2001.4366464623588","427.56873263176414","1449.6023263921434","72.1514160896677","1081.0788488943647","201.4823643722707","1266.0795867850711","501.53895001356807","1460.281171730607"
,"110.28099108045656","1085.4710776576067","226.77006897002","1264.0787782181017","44.208327956001646","1080.365482524477","114.4638727646682","1112.193448385238","935.9068903007334","1897.7744274356642","985.1641268248426","2001.1019818161208","427.07045936858435","1449.3656937529308","71.00227448070113","1080.9709640049252","201.1359279350436","1265.8334281065695","500.3486550122094","1458.9766545575499"
,"110.07989197241056","1084.923969891848","226.33386207301731","1264.032700396286","43.99049516040144","1080.3289342720232","112.11648548820139","1108.9741035467107","929.1284012706592","1892.1441846921077","985.5667141423586","2000.800783634503","426.62201343172694","1449.1527243776404","69.95904703263106","1080.873867604431","200.82413514154015","1265.6118852959096","499.25938951098846","1457.8025891017924"
,"109.88090277516984","1084.431572902664","225.94127586571588","1263.9912303566555","43.78544564436139","1080.2960408448228","110.90383693938105","1108.7766931920441","923.0367611435918","1884.3769662228995","985.9380427281257","2000.5297052710544","426.2184120885565","1448.9610519398777","69.02014232936811","1080.786480843991","200.5435216273845","1265.4124967663174","498.27905055989027","1456.74593019161"
,"109.70181249765287","1083.9884156124024","225.59694827914447","1263.9539073209928","43.60090107992515","1080.2664367603418","109.81245324544314","1105.8990238728395","917.5542850292346","1877.3864696005983","986.2722384553127","2000.2857347439467","425.8551708797005","1448.7885467458864","68.17512809643074","1080.707832759592","200.29096946464745","1265.2330470896907","497.38774550390093","1458.494937172444"
,"109.53163124788759","1083.5895740511576","225.28705345123083","1263.92031658889","43.45281097193272","1080.2397930843058","108.82120792089859","1103.3091214855554","912.6200565263098","1871.095022640542","986.5730146097833","2000.0661612695528","425.51925379173133","1448.6332920712975","67.43261528678798","1080.6370494836374","200.0636725181823","1265.0715423807176","496.5765709535112","1457.3690434552093"
,"109.38746812309911","1083.230616646044","225.00814810610606","1263.8900849299996","43.319529874739345","1080.2158137758763","107.0380871288092","1100.9782093369984","908.1882508736779","1865.4327203764879","986.8347131488033","1999.8685451426034","425.22592841255806","1448.4935628641688","66.76435375810931","1080.5733445352669","199.85910526636346","1264.9261881426494","495.8375138581613","1459.055739109687"
,"109.25772131078915","1082.9075549814409","224.7661332954968","1263.8628764370121","43.19057688726556","1080.1942323982857","105.43327841592736","1098.8803884032995","904.1996257863142","1860.3366483388447","987.0702418339255","1999.6906906283439","424.96193557130175","1448.3678065777572","66.16291838229834","1080.5160100817436","199.67499473972768","1264.7953693283798","495.18136247234463","1457.8737651987103"
,"109.12294917970988","1082.616799483294","224.55731996594653","1263.8383887933005","43.08351919853873","1080.1748091584607","104.8709505743349","1099.6923495629705","900.6008632076832","1855.7501835049673","968.9204176505323","1983.8688215655034","424.73334201417106","1448.2546259199796","65.64862654406875","1080.4644090735735","199.5092952657541","1264.6776323955403","494.59982622510887","1456.8099886788466"
,"108.11065426173879","1082.3551195349664","224.36038796935208","1263.8163499139675","42.9781672786851","1080.1573282426145","104.35585551690109","1100.4231146066743","897.3529768869095","1851.622365154462","952.5855758854751","1966.9291394089594","424.5186078127556","1448.152763327977","65.1767638896617","1080.4179681662117","199.36016573918033","1264.5716691559874","494.0674436026005","1455.8525898109604"
,"107.19958883556542","1082.1196075814642","224.18314917241668","1263.7965149225786","42.87435055081644","1080.1415954183553","103.0012699652117","1098.380803146008","893.5388791982244","1847.9073286390126","937.8932182969301","1957.0834254680628","424.31634703147887","1448.061086995182","64.75208750069565","1080.3761713495917","199.2349491652609","1264.4763022403931","493.5882992423399","1454.990930829859"
,"106.37962995200859","1081.9076468233181","224.03263425517514","1263.7786634303156","42.780915495735016","1080.127435876519","101.7911429686904","1096.5427228314038","871.7443912784005","1828.9019957751134","924.6340964672336","1942.8222829212489","424.1343123283305","1450.678578295664","64.387878750626","1080.3385542146316","199.12225424873657","1264.3904720163491","493.1570693181044","1454.215437746874"
,"105.64166695680785","1081.7168821409914","223.89717082965745","1263.7625970872868","42.705823946161544","1080.1146922888643","100.71102867182081","1097.588450548267","853.0383521505616","1809.097196197605","912.7098868205142","1929.9872546291213","424.852481095497","1450.3343204661007","64.06009087556326","1080.3046987931668","199.02982882386215","1264.313224814715","492.7689623862961","1453.5174939721935"
,"104.97750026112675","1081.5451939268912","223.77525374669196","1263.7481373785527","42.63824155154521","1080.103223059979","99.72992580463904","1098.5296054934427","836.2029169355022","1791.2728765778463","901.9780981384605","1918.4357291662227","424.6168329859491","1450.024488419482","63.765081788006945","1080.274228913851","198.9556459414753","1264.2437023332452","492.4286661476653","1452.88934457497"
,"104.37075023501441","1081.3906745342028","223.66552837202343","1263.7351236407003","42.59541739639063","1080.092900753982","98.86493322417545","1096.676644944097","802.6802252419549","1759.5691889200605","892.3014883246199","1908.0393562495874","424.4137496873553","1449.745639577541","63.49957360920629","1080.2468060224644","198.88888134732895","1264.1811320999145","491.22239953289966","1452.3240101174727"
,"103.82467521151263","1081.2516070807837","223.56677553482004","1263.7234112766323","42.55687565675173","1080.0836106785812","98.1044399017574","1095.0089804496786","772.5008027177569","1728.3358700280517","883.5925394921576","1898.6826206246421","424.23097471861735","1449.4946756197864","63.278616248285715","1080.2221254202136","198.82879321259566","1264.1248188899272","490.1367595796065","1451.81520910573"
,"103.33320769036138","1081.1264463727066","223.48689798133847","1263.7128701489723","42.52218809107656","1080.0752496107277","97.42899591158218","1093.5080824047106","745.3483224459844","1700.2258830252479","875.7454855429398","1890.2615585621709","424.0754772467572","1449.2688080578077","63.07975462345722","1080.1999128781972","198.7837138913357","1264.0741370009368","489.14168362164713","1451.357288195153"
,"102.89088692132545","1081.013801735434","223.42400818320442","1263.703383134074","42.499969281968745","1080.067724649649","96.83009632042408","1092.1572741642476","720.9110902013837","1674.9268947227288","868.683136988643","1882.6826027059528","423.92652952208067","1449.0655272520264","62.89177916111123","1080.1799215903782","198.75214250220188","1264.0285233008428","488.2461152594815","1450.9451593756398"
,"102.50179822919254","1080.9124215618906","223.36740736488477","1263.6948448206672","42.47997235377179","1080.0609521846843","96.3000866883818","1090.9415467478177","698.908581181245","1652.157805250446","862.3270232897796","1875.8615424353582","423.7924765698718","1448.8825745268193","62.73160124500049","1080.1619294313377","198.72372825198204","1263.987470970758","487.43110373353494","1450.5742434380763"
,"102.13361840627356","1080.8211794056997","223.31646662839535","1263.6871603386032","42.452975118394924","1080.0548569662167","95.81407801954315","1089.8473920730357","679.0883230631187","1631.6656247254016","856.5975209608106","1869.7225881918234","423.66282891288336","1448.7179170741379","62.578441120500095","1080.1457364881999","198.68015542678404","1263.95052387368","485.79759336018","1450.2404190942677"
,"101.77525656564607","1080.7390614651263","223.288619965556","1263.6802443047407","42.428677606555105","1080.0493712695932","95.37667021758925","1088.862652865735","661.250090756812","1613.2226622528663","851.4409688647218","1864.1975293726402","423.5461460215984","1448.5697253667347","62.431597008450034","1080.1311628393835","198.64093988410542","1263.9172714863134","484.3274340241651","1449.9399771848407"
,"101.45273090908148","1080.6651553186196","223.2635579690004","1263.674019874269","42.4068098458995","1080.0444341426376","94.98300319582988","1087.9763875791623","645.1866816811292","1596.6239960275773","846.7910719782453","1859.2249764353803","423.4411314194378","1448.436352830052","62.29943730760514","1080.1180465554487","198.5966458956949","1263.8873443376874","483.0042906217465","1449.6695794663597"
,"101.16245781817337","1080.5986397867543","223.2500021721014","1263.66841788684","42.38712886130965","1080.0399907283743","94.61970287624713","1087.178748821247","630.7296135130155","1581.6851964248199","842.5881647804242","1854.7496787918383","423.34661827749505","1448.3163175470534","62.18049357684447","1080.1062418999038","198.565781306125","1263.8604099039126","481.8224615595729","1452.1262215197214"
,"100.90121203635607","1080.5387758080822","223.25580195489061","1263.6633760981574","42.36941597517887","1080.0359916555328","94.29273258862266","1086.4608739391201","617.7092521617163","1568.240276782337","838.7965483023837","1850.7219109126527","423.27055644974615","1448.2082857923333","62.07344421916036","1080.0956177099115","198.53800317551256","1263.8361689135224","480.7318154036146","1454.337199367752"
,"100.66609083272061","1080.4848982272722","223.26102175940196","1263.658838488339","42.36247437766107","1080.032392489977","93.99845932976007","1085.8147865452017","605.0909269455414","1556.1398491041095","835.3840934721455","1847.096919821395","423.20210080476915","1448.111057213107","61.97709979724402","1080.0860559389216","198.51300285796097","1263.8143520221722","479.7772338632532","1453.6270794309726"
,"100.44548174944836","1080.4364084045449","223.265719583461","1263.6547546395034","42.35622693989485","1080.0291532409803","93.73361339678445","1085.2333078906897","593.7344342509876","1545.2494641936964","832.3128841249306","1843.8344278392492","423.14949072429187","1448.0235514918006","61.890389817519576","1080.0774503450305","198.49050257216422","1263.7947168199528","478.9271104769297","1452.9879714878757"
,"99.35593357450382","1080.3927675640896","223.26994762511535","1263.651079175555","42.341604245905195","1080.026237916892","94.38625205710625","1087.409977101622","583.5225908258884","1535.4481177743264","829.5487957124444","1840.8981850553396","423.11114165186416","1447.9447963426214","61.83035083576748","1080.06970531053","198.47025231494817","1263.7770451379656","478.1619994292365","1452.4127743390866"
